好不容易(live版),张靓颖,,,,,,,,,,,,,,,
底细(live版),杨宗纬,,,,,,,,,,,,,,,
女人花 (feat. 齐豫)(live版),齐秦,,,,,,,,,,,,,,,
外面的世界 (feat. 齐豫)(live版),齐秦,,,,,,,,,,,,,,,
如果没有你(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
想你的夜(live版),茜拉,,,,,,,,,,,,,,,
无情的情书(live版),张杰,,,,,,,,,,,,,,,
有多少爱可以重来 (feat. 杨培安 &amp; 迪克牛仔),萧煌奇,,,,,,,,,,,,,,,
最炫民族风(live版),凤凰传奇,,,,,,,,,,,,,,,
爱上一个不回家的人 (feat. 常石磊)(live版),萨顶顶,,,,,,,,,,,,,,,
给所有知道我名字的人(live版),罗琦,,,,,,,,,,,,,,,
热情的沙漠 (feat. 李泉)(live版),古巨基,,,,,,,,,,,,,,,
画 [新编版](live版),赵雷,,,,,,,,,,,,,,,
爱的箴言(live版),韩磊,,,,,,,,,,,,,,,
特别的爱给特别的你 + 懂你(live版),满文军,,,,,,,,,,,,,,,
鸿雁 (feat. 常石磊)(live版),萨顶顶,,,,,,,,,,,,,,,
我是不是你最疼爱的人 (feat. 潘越云)(live版),郁可唯,,,,,,,,,,,,,,,
宝贝去哪儿(电影《爸爸去哪儿》主题曲),华语群星,,,,,,,,,,,,,,,
天边(live版),韩磊,,,,,,,,,,,,,,,
王妃 (feat. 杨培安)(live版),萧煌奇,,,,,,,,,,,,,,,
我不愿让你一个人(live版),品冠,,,,,,,,,,,,,,,
小小新娘花(新版),云菲菲,,,,,,,,,,,,,,,
泡沫(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
A.I.N.Y.(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
我的秘密 (Live Piano Session),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
我要我们在一起(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
袖手旁观(live版),张宇,,,,,,,,,,,,,,,
独角戏(live版),游鸿明,,,,,,,,,,,,,,,
灰鸟 [新编版](live版),灰子,,,,,,,,,,,,,,,
火烧的寂寞(live版),何洁,,,,,,,,,,,,,,,
酒干倘卖无 (feat. 程琳)(live版),阿鲁阿卓,,,,,,,,,,,,,,,
至少还有你 (feat. 阿兰)(live版),蔡妍,,,,,,,,,,,,,,,
我的未来不是梦(live版),张杰,,,,,,,,,,,,,,,
花房姑娘 (feat. 萧敬腾)(live版),肖懿航,,,,,,,,,,,,,,,
要死就一定要死在你手里 (feat. 郑钧)(live版),莫西子诗,,,,,,,,,,,,,,,
明天不上班(live版),谢帝,,,,,,,,,,,,,,,
她 [新编版](live版),王思远,,,,,,,,,,,,,,,
一个歌手的情书(live版),周三,,,,,,,,,,,,,,,
勇气 (feat. 陈羽凡)(live版),贾剑龙,,,,,,,,,,,,,,,
相亲相爱 (feat. 胡海泉)(live版),丁于,,,,,,,,,,,,,,,
女人花(live版),韦唯,,,,,,,,,,,,,,,
她 [新编版](live版),马上又,,,,,,,,,,,,,,,
伤 [新编版](live版),项亚蕻,,,,,,,,,,,,,,,
千年等一回 [越剧](live版),叶童,,,,,,,,,,,,,,,
离歌 [京剧](live版),李玲玉,,,,,,,,,,,,,,,
至少还有你 [京剧](live版),张远,,,,,,,,,,,,,,,
听海 (feat. 乔维怡)(live版),肖洒,,,,,,,,,,,,,,,
存在(live版),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
卷珠帘 [新编版](live版),霍尊,,,,,,,,,,,,,,,
背叛(live版),曹格,,,,,,,,,,,,,,,
矜持(电影《前任攻略》片尾主题曲),姚贝娜,,,,,,,,,,,,,,,
爱如潮水(live版),胡彦斌,,,,,,,,,,,,,,,
拯救(live版),孙楠,,,,,,,,,,,,,,,
我很丑可是我很温柔(live版),曹格,,,,,,,,,,,,,,,
等待(live版),韩磊,,,,,,,,,,,,,,,
她妈妈不喜欢我 [新编版](live版),王矜霖,,,,,,,,,,,,,,,
我期待(live版),罗琦,,,,,,,,,,,,,,,
烦(live版),周笔畅,,,,,,,,,,,,,,,
第十一年(live版),刘金,,,,,,,,,,,,,,,
在水一方(live版),韦唯,,,,,,,,,,,,,,,
我是真的爱你(live版),张宇,,,,,,,,,,,,,,,
当我想你的时候 (feat. 倪鹏)(live版),单冲峰,,,,,,,,,,,,,,,
随心所欲(live版),罗琦,,,,,,,,,,,,,,,
野百合也有春天 (feat. 范玮琪)(live版),胡维纳,,,,,,,,,,,,,,,
特别的爱给特别的你,麦子杰,,,,,,,,,,,,,,,
美丽的神话(《神话》主题曲)(神话 电影主题曲),孙楠,,,,,,,,,,,,,,,
就是因为爱,伍佰 &amp; China Blue,,,,,,,,,,,,,,,
没那么简单(live版),胡彦斌,,,,,,,,,,,,,,,
飘洋过海来看你,邰正宵,,,,,,,,,,,,,,,
你怎么舍得我难过(live版),胡彦斌,,,,,,,,,,,,,,,
燃烧(live版),张韶涵,,,,,,,,,,,,,,,
青春是(电影《大稻埕》主题曲),Selina,,,,,,,,,,,,,,,
怒放的生命 (feat. 萧敬腾)(live版),肖懿航,,,,,,,,,,,,,,,
屋顶 (feat. 关诗敏)(live版),陶喆,,,,,,,,,,,,,,,
疼爱(电视剧《隋唐英雄》第三部主题曲),张卫健,,,,,,,,,,,,,,,
隐形的翅膀(live版),龚琳娜,,,,,,,,,,,,,,,
哭不出来(live版),陶喆,,,,,,,,,,,,,,,
步步(电视剧《步步惊情》主题曲),五月天,,,,,,,,,,,,,,,
一剪梅 (feat. 黄小琥)(live版),胡彦斌,,,,,,,,,,,,,,,
沧海一声笑,黄沾,,,,,,,,,,,,,,,
自由飞翔 (feat. 尹熙水)(电影《非常幸运》宣传曲),章子怡,,,,,,,,,,,,,,,
爱你胜过爱我自己 (feat. 阳阳),晟瑶,,,,,,,,,,,,,,,
烟火(live版),陈绮贞,,,,,,,,,,,,,,,
有些事现在不做一辈子都不会做了 (末日版)(live版),五月天,,,,,,,,,,,,,,,
步步(电视剧《步步惊情》主题曲&amp;#124;Step By Step),五月天,,,,,,,,,,,,,,,
Beat it(live版),吴克羣,,,,,,,,,,,,,,,
故事,苏打绿,,,,,,,,,,,,,,,
从头再来(live版),孙楠,,,,,,,,,,,,,,,
分手后不要做朋友(电视剧《回到爱之前》片尾曲),梁文音,,,,,,,,,,,,,,,
看我72变(live版),陶喆,,,,,,,,,,,,,,,
我为你歌唱(电影《饥饿游戏2》中文主题曲),曲婉婷,,,,,,,,,,,,,,,
梦一场,萧敬腾,,,,,,,,,,,,,,,
隐形的翅膀 + 有形的翅膀(live版),张韶涵,,,,,,,,,,,,,,,
大海 (feat. 范玮琪)(live版),林惠敏,,,,,,,,,,,,,,,
爱我别走(live版),张韶涵,,,,,,,,,,,,,,,
是否 (Live Piano Session),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
我的歌声里(live版),黄小琥,,,,,,,,,,,,,,,
新贵妃醉酒(live版),吴克羣,,,,,,,,,,,,,,,
北京一夜(live版),张韶涵,,,,,,,,,,,,,,,
齐秦经典歌曲 (feat. 胡海泉)(live版),齐秦,,,,,,,,,,,,,,,
康定情歌(live版),黄小琥,,,,,,,,,,,,,,,
站在高岗上(live版),张韶涵,,,,,,,,,,,,,,,
王妃 (feat. 萧敬腾)(live版),肖懿航,,,,,,,,,,,,,,,
可不可以不勇敢 (feat. 范玮琪)(live版),曾静玟,,,,,,,,,,,,,,,
爱你在心口难开 (feat. 米可)(live版),王矜霖,,,,,,,,,,,,,,,
潇洒走一回(live版),胡彦斌,,,,,,,,,,,,,,,
我相信(第二季《中国好声音》加油歌),吴莫愁,,,,,,,,,,,,,,,
爱无反顾(电影《我爱的是你爱我》主题曲),姚贝娜,,,,,,,,,,,,,,,
秋意浓(live版),胡彦斌,,,,,,,,,,,,,,,
我们好像在哪见过 (feat. 叶蓓)(电视剧《咱们结婚吧》片尾曲),小柯,,,,,,,,,,,,,,,
把命都给你了(电视剧《咱们结婚吧》片头曲),黄海波,,,,,,,,,,,,,,,
悄悄告诉你(电影《被偷走的那五年》主题曲),范玮琪,,,,,,,,,,,,,,,
爱,莫文蔚,,,,,,,,,,,,,,,
心经(唐山大地震主题曲),王菲,,,,,,,,,,,,,,,
青春,筠子,,,,,,,,,,,,,,,
结尾串烧(第6场),快乐男声,,,,,,,,,,,,,,,
一起摇摆(live版),罗熙杰,,,,,,,,,,,,,,,
爸爸去哪儿(《爸爸去哪儿》主题曲),华语群星,,,,,,,,,,,,,,,
男人歌 (feat. 高进),小沈阳,,,,,,,,,,,,,,,
为爱相随 (feat. 路默依)(电视剧《咱们结婚吧》插曲),韩雷,,,,,,,,,,,,,,,
男人好难 (feat. 黄渤),沙宝亮,,,,,,,,,,,,,,,
致青春(live版),龚琳娜,,,,,,,,,,,,,,,
他不爱我(live版),李琦,,,,,,,,,,,,,,,
狮子座(电影《天神传》主题曲),陶辰宇,,,,,,,,,,,,,,,
站在高岗上(live版),张惠妹,,,,,,,,,,,,,,,
爱上你不奇怪 (feat. 贝贝),唐从圣,,,,,,,,,,,,,,,
记得(live版),李琦,,,,,,,,,,,,,,,
爱我别走 (feat. 范玮琪),王矜霖,,,,,,,,,,,,,,,
白狐(电影《白狐》主题曲),谢容儿,,,,,,,,,,,,,,,
秋意浓 (feat. 李泉)(live版),古巨基,,,,,,,,,,,,,,,
眼泪的名字(电视剧《我爱你爱你爱我》插曲),谢安琪,,,,,,,,,,,,,,,
特别的爱给特别的你 (feat. 陈羽凡),ESG女团,,,,,,,,,,,,,,,
爱很简单 (feat. 萧敬腾)(live版),唐一嘉,,,,,,,,,,,,,,,
至少还有你 (feat. 范玮琪)(live版),任韵淇,,,,,,,,,,,,,,,
父亲(8进7 live版),白举纲,,,,,,,,,,,,,,,
谁的眼泪在飞(live版),金润吉,,,,,,,,,,,,,,,
短发 (feat. 范玮琪)(live版),胡维纳,,,,,,,,,,,,,,,
让我一次爱个够 (feat. 萧敬腾)(live版),唐一嘉,,,,,,,,,,,,,,,
眼色(live版),梁君诺,,,,,,,,,,,,,,,
记事本 (feat. 范玮琪)(live版),曾静玟,,,,,,,,,,,,,,,
也许在(live版),姚贝娜,,,,,,,,,,,,,,,
燕尾蝶(live版),张欣奕,,,,,,,,,,,,,,,
入阵曲(电视剧《兰陵王》主题曲),五月天,,,,,,,,,,,,,,,
悬崖 (feat. 崔兰花)(live版),萱萱,,,,,,,,,,,,,,,
原来的我 (feat. 范玮琪)(live版),曾静玟,,,,,,,,,,,,,,,
屋顶 (feat. 范玮琪)(live版),李建辉,,,,,,,,,,,,,,,
我是真的爱你 (feat. 朱克)(live版),阚立文,,,,,,,,,,,,,,,
城里的月光 (feat. 胡海泉)(live版),田斯斯,,,,,,,,,,,,,,,
爱我的请举手(live版),许明明,,,,,,,,,,,,,,,
相见太晚(电视剧《非缘勿扰》片尾曲),苏有朋,,,,,,,,,,,,,,,
跟着感觉走 (feat. 胡海泉)(live版),丁于,,,,,,,,,,,,,,,
掌声响起来(live版),邓小坤,,,,,,,,,,,,,,,
旅程(施华洛世奇时尚音乐之旅主题曲),蔡依林,,,,,,,,,,,,,,,
枯叶蝶(电视剧《花非花雾非雾》片尾曲),许艺娜,,,,,,,,,,,,,,,
我们都被忘了(电视剧 《我爱你爱你爱我》片尾曲),谢安琪,,,,,,,,,,,,,,,
没离开过 (feat. 声音乐团)(live版),毅光年,,,,,,,,,,,,,,,
23个情人节 (feat. 吴亦帆),邰正宵,,,,,,,,,,,,,,,
飞天(游戏《龙门客栈》主题曲),凤凰传奇,,,,,,,,,,,,,,,
爱爱爱爱(live版),王洪迪,,,,,,,,,,,,,,,
命运(电视剧《兰陵王》插曲),家家,,,,,,,,,,,,,,,
自己 (feat. 林育群)(live版),姚贝娜,,,,,,,,,,,,,,,
我要大声告诉你(live版),李祥祥,,,,,,,,,,,,,,,
浮夸(live版),梁君诺,,,,,,,,,,,,,,,
橄榄树(live版),刘彩星,,,,,,,,,,,,,,,
当时的月亮 (feat. 丁克森)(live版),侯磊,,,,,,,,,,,,,,,
我期待(live版),声音乐团,,,,,,,,,,,,,,,
Boys Girls,Ezen,,,,,,,,,,,,,,,
伤心的人别听慢歌 (贯彻快乐)(2013《诺亚方舟3D》电影主题曲&amp;#124;2013可口可,五月天,,,,,,,,,,,,,,,
记得(live版),李祥祥,,,,,,,,,,,,,,,
手掌心(电视剧《兰陵王》片尾曲),丁当,,,,,,,,,,,,,,,
可爱的一朵玫瑰花(live版),塔斯肯,,,,,,,,,,,,,,,
致青春(电影《致我们终将逝去的青春》主题曲),王菲,,,,,,,,,,,,,,,
让我一次爱个够(live版),妥云福,,,,,,,,,,,,,,,
你怎么舍得我难过(live版),阿来,,,,,,,,,,,,,,,
给我感觉 + 红日 + 人生嘉年华 + TYCA (feat. 麦子杰 &amp; 朱桦)(live,萨顶顶,,,,,,,,,,,,,,,
Hip Hop经过,野乐男孩,,,,,,,,,,,,,,,
眼泪碰石头(电影《武林歌手》插曲),赵洁莹,,,,,,,,,,,,,,,
American Boy(live版),何大为,,,,,,,,,,,,,,,
那年那月,韩笑,,,,,,,,,,,,,,,
你眼中的我(电视剧《幸福选择题》片尾曲),郭静,,,,,,,,,,,,,,,
Yellow(live版),侯磊,,,,,,,,,,,,,,,
你把我灌醉 (Intoxicated),G.E.M. 邓紫棋,,,,,,,,,,,,,,,
时间煮雨(live版),郁可唯,,,,,,,,,,,,,,,
怎样(live版),毅光年,,,,,,,,,,,,,,,
我在人民广场吃炸鸡(live版),许明明,,,,,,,,,,,,,,,
懂事(live版),侯磊,,,,,,,,,,,,,,,
约定(live版),周蕙,,,,,,,,,,,,,,,
夜太黑(live版),田园,,,,,,,,,,,,,,,
爱情怎么喊停(台版电视剧《原来是美男》插曲),曾沛慈,,,,,,,,,,,,,,,
咔(live版),朱桦,,,,,,,,,,,,,,,
爱就一个字(live版),秦妮,,,,,,,,,,,,,,,
跟着感觉走(live版),李秋泽,,,,,,,,,,,,,,,
青春(电视剧《致青春》主题曲),韩红,,,,,,,,,,,,,,,
歌剧魅影 (feat. 纪敏佳),伍思凯,,,,,,,,,,,,,,,
一夜惊喜 (feat. 范冰冰)(电影《一夜惊喜》主题曲),李治廷,,,,,,,,,,,,,,,
因为爱情 (feat. 萨顶顶),麦子杰,,,,,,,,,,,,,,,
我要快乐(live版),曾一鸣,,,,,,,,,,,,,,,
小小时代(电影《小时代》片尾曲),华语群星,,,,,,,,,,,,,,,
就现在(百事可乐LIVE FOR NOW主题曲，第二季《中国好声音》集结推广曲),吴莫愁,,,,,,,,,,,,,,,
好好说再见 (feat. 关诗敏),陶喆,,,,,,,,,,,,,,,
稻香(live版),Hope组合,,,,,,,,,,,,,,,
青春(live版),韩红,,,,,,,,,,,,,,,
点到为止(一起又看流星雨插曲),江映蓉,,,,,,,,,,,,,,,
Baby I Love You(live版),金贵晟,,,,,,,,,,,,,,,
爱与罪(电影《咒丝》主题曲),黄绮珊,,,,,,,,,,,,,,,
爱(live版),墨绿森林,,,,,,,,,,,,,,,
黑色幽默(live版),曾一鸣,,,,,,,,,,,,,,,
爱是最美的事情(《台湾舞娘》主题曲),林凡,,,,,,,,,,,,,,,
相见不如怀念(电视剧《小爸爸》插曲),樊凡,,,,,,,,,,,,,,,
电台情歌 + 水晶 + 爱情 + 如果爱 + 我愿意 (feat. 柯以敏 &amp; 郁可唯)(l,阿杜,,,,,,,,,,,,,,,
维多利亚的秘密(live版),艾怡良,,,,,,,,,,,,,,,
王妃(live版),黄龄,,,,,,,,,,,,,,,
999朵玫瑰 + 我终于失去了你 + 用心良苦 (feat.郁可唯 &amp; 罗中旭),柯以敏,,,,,,,,,,,,,,,
约定 (feat. 蔡旻佑)(台版电视剧《原来是美男》主题曲),汪东城,,,,,,,,,,,,,,,
珍惜(电视剧《陆贞传奇》主题曲),李宇春,,,,,,,,,,,,,,,
爱疯了(电影《青春荷尔蒙》插曲),莫熙儿,,,,,,,,,,,,,,,
王妃(live版),萨顶顶,,,,,,,,,,,,,,,
洁癖 (feat. 五月天),严爵,,,,,,,,,,,,,,,
时间的漩涡(电视剧《新恋爱时代》片头曲),任重,,,,,,,,,,,,,,,
独处的时候(live版),苏打绿,,,,,,,,,,,,,,,
爱过、错过(韩剧《钢琴下的秘密》片尾曲、韩剧《就是喜欢你》片头曲、韩剧《女婿们的战争》片尾曲),邓子霆,,,,,,,,,,,,,,,
爱在春天里(微电影《人鱼情缘》插曲),马智宇,,,,,,,,,,,,,,,
被雨伤透(live版),苏打绿,,,,,,,,,,,,,,,
特别(live版),李泉,,,,,,,,,,,,,,,
太难(电视剧《宝贝》插曲),金池,,,,,,,,,,,,,,,
给自己(电影《没问题三班》中文主题曲),光良,,,,,,,,,,,,,,,
哭了(live版),黄龄,,,,,,,,,,,,,,,
叫一声二奶奶(feat. 司徒兰芳),赵小兵,,,,,,,,,,,,,,,
金箍棒(live版),龚琳娜,,,,,,,,,,,,,,,
囚鸟(live版),温岚,,,,,,,,,,,,,,,
囚鸟(live版),郁可唯,,,,,,,,,,,,,,,
爱我(live版),李翊君,,,,,,,,,,,,,,,
爱情的歌 (feat. 叶世荣),周启生,,,,,,,,,,,,,,,
背叛情歌(live版),纪敏佳,,,,,,,,,,,,,,,
爱恋(《第十五届全国青年歌手电视大赛复赛》TV Verison),魏伽妮,,,,,,,,,,,,,,,
回到拉萨+春天里+怒放的生命 (feat. 柯以敏 &amp; 阿杜)(live版),郁可唯,,,,,,,,,,,,,,,
弯弯的月亮(live版),温岚,,,,,,,,,,,,,,,
执着(live版),李翊君,,,,,,,,,,,,,,,
稳稳的幸福(电影《越来越好之村晚》主题曲),陈奕迅,,,,,,,,,,,,,,,
最爱(live版),杨宗纬,,,,,,,,,,,,,,,
幸福不是情歌(电视剧《两个爸爸》片尾曲),刘若英,,,,,,,,,,,,,,,
画情(电影《画皮2》宣传曲),姚贝娜,,,,,,,,,,,,,,,
断了线+回家(live版),林志炫,,,,,,,,,,,,,,,
一样的月光(live版),黄绮珊,,,,,,,,,,,,,,,
爱情的味道(电影《柠檬》主题曲),多亮,,,,,,,,,,,,,,,
相见恨晚(live版),彭佳慧,,,,,,,,,,,,,,,
浮夸(live版),林志炫,,,,,,,,,,,,,,,
奔跑+冷酷到底 (feat. 邓超)(live版),羽泉,,,,,,,,,,,,,,,
酒干倘卖无 (feat. 顺子)(live版),彭佳慧,,,,,,,,,,,,,,,
我要我们在一起 (feat. 李泉)(live版),杨宗纬,,,,,,,,,,,,,,,
味道(live版),辛晓琪,,,,,,,,,,,,,,,
十年(live版),沙宝亮,,,,,,,,,,,,,,,
Better Man(live版),陈明,,,,,,,,,,,,,,,
